# Q (A^-1),  R, RQ^4 (A^-4)
1.0000e-03 9.9958e-01 9.9958e-13
1.2990e-03 9.9958e-01 2.8461e-12
1.5980e-03 9.9958e-01 6.5181e-12
1.8970e-03 9.9958e-01 1.2944e-11
2.1960e-03 9.9958e-01 2.3246e-11
2.4950e-03 9.9958e-01 3.8735e-11
2.7940e-03 9.9958e-01 6.0915e-11
3.0930e-03 9.9958e-01 9.1482e-11
3.3920e-03 9.9958e-01 1.3232e-10
3.6910e-03 9.9958e-01 1.8552e-10
3.9900e-03 9.9958e-01 2.5334e-10
4.2890e-03 9.9958e-01 3.3825e-10
4.5880e-03 9.9958e-01 4.4290e-10
4.8870e-03 9.9958e-01 5.7014e-10
5.1860e-03 9.9958e-01 7.2301e-10
5.4850e-03 9.9958e-01 9.0474e-10
5.7840e-03 9.9958e-01 1.1187e-09
6.0830e-03 9.9958e-01 1.3686e-09
6.3820e-03 9.9958e-01 1.6582e-09
6.6810e-03 9.9958e-01 1.9915e-09
6.9800e-03 9.9958e-01 2.3727e-09
7.2790e-03 9.9958e-01 2.8061e-09
7.5780e-03 9.9958e-01 3.2964e-09
7.8770e-03 9.9958e-01 3.8482e-09
8.1760e-03 9.9958e-01 4.4666e-09
8.4750e-03 9.9958e-01 5.1567e-09
8.7740e-03 9.9958e-01 5.9239e-09
9.0730e-03 9.9958e-01 6.7736e-09
9.3720e-03 9.9958e-01 7.7116e-09
9.6710e-03 9.9958e-01 8.7438e-09
9.9700e-03 9.9958e-01 9.8763e-09
1.0269e-02 9.9958e-01 1.1115e-08
1.0568e-02 9.9958e-01 1.2468e-08
1.0867e-02 9.9958e-01 1.3940e-08
1.1166e-02 9.9958e-01 1.5538e-08
1.1465e-02 9.9958e-01 1.7271e-08
1.1764e-02 9.9958e-01 1.9144e-08
1.2063e-02 9.9958e-01 2.1166e-08
1.2362e-02 9.9958e-01 2.3344e-08
1.2661e-02 9.9958e-01 2.5685e-08
1.2960e-02 9.9958e-01 2.8199e-08
1.3259e-02 9.9958e-01 3.0893e-08
1.3558e-02 9.9958e-01 3.3775e-08
1.3857e-02 9.9958e-01 3.6855e-08
1.4156e-02 9.9958e-01 4.0140e-08
1.4455e-02 9.9958e-01 4.3640e-08
1.4754e-02 9.9958e-01 4.7365e-08
1.5053e-02 9.9958e-01 5.1323e-08
1.5352e-02 9.9958e-01 5.5523e-08
1.5651e-02 9.9958e-01 5.9977e-08
1.5950e-02 9.9958e-01 6.4693e-08
1.6249e-02 9.9958e-01 6.9682e-08
1.6548e-02 9.9958e-01 7.4955e-08
1.6847e-02 9.9958e-01 8.0520e-08
1.7146e-02 9.9958e-01 8.6391e-08
1.7445e-02 9.9958e-01 9.2576e-08
1.7744e-02 9.9958e-01 9.9088e-08
1.8043e-02 9.9958e-01 1.0594e-07
1.8342e-02 9.9958e-01 1.1314e-07
1.8641e-02 9.9958e-01 1.2070e-07
1.8940e-02 9.9958e-01 1.2863e-07
1.9239e-02 9.9958e-01 1.3694e-07
1.9538e-02 9.9958e-01 1.4566e-07
1.9837e-02 9.9958e-01 1.5478e-07
2.0136e-02 9.9958e-01 1.6433e-07
2.0435e-02 9.9958e-01 1.7431e-07
2.0734e-02 9.9958e-01 1.8473e-07
2.1033e-02 9.9958e-01 1.9562e-07
2.1332e-02 9.9958e-01 2.0699e-07
2.1631e-02 9.9958e-01 2.1884e-07
2.1930e-02 9.9957e-01 2.3119e-07
2.2229e-02 9.9957e-01 2.4406e-07
2.2528e-02 9.9955e-01 2.5745e-07
2.2827e-02 9.9950e-01 2.7138e-07
2.3126e-02 9.9935e-01 2.8584e-07
2.3425e-02 9.9895e-01 3.0079e-07
2.3724e-02 9.9796e-01 3.1613e-07
2.4023e-02 9.9570e-01 3.3162e-07
2.4322e-02 9.9116e-01 3.4685e-07
2.4621e-02 9.8278e-01 3.6114e-07
2.4920e-02 9.6832e-01 3.7343e-07
2.5219e-02 9.4536e-01 3.8239e-07
2.5518e-02 9.1160e-01 3.8654e-07
2.5817e-02 8.6562e-01 3.8455e-07
2.6116e-02 8.0760e-01 3.7568e-07
2.6415e-02 7.3912e-01 3.5985e-07
2.6714e-02 6.6386e-01 3.3809e-07
2.7013e-02 5.8626e-01 3.1216e-07
2.7312e-02 5.1028e-01 2.8394e-07
2.7611e-02 4.4042e-01 2.5598e-07
2.7910e-02 3.7827e-01 2.2953e-07
2.8209e-02 3.2530e-01 2.0598e-07
2.8508e-02 2.8115e-01 1.8570e-07
2.8807e-02 2.4463e-01 1.6846e-07
2.9106e-02 2.1476e-01 1.5413e-07
2.9405e-02 1.8979e-01 1.4189e-07
2.9704e-02 1.6900e-01 1.3157e-07
3.0003e-02 1.5126e-01 1.2257e-07
3.0302e-02 1.3622e-01 1.1485e-07
3.0601e-02 1.2330e-01 1.0812e-07
3.0900e-02 1.1230e-01 1.0238e-07
3.1199e-02 1.0289e-01 9.7482e-08
3.1498e-02 9.4854e-02 9.3366e-08
3.1797e-02 8.7948e-02 8.9902e-08
3.2096e-02 8.1961e-02 8.6978e-08
3.2395e-02 7.6686e-02 8.4456e-08
3.2694e-02 7.1945e-02 8.2200e-08
3.2993e-02 6.7615e-02 8.0119e-08
3.3292e-02 6.3619e-02 7.8153e-08
3.3591e-02 5.9905e-02 7.6270e-08
3.3890e-02 5.6442e-02 7.4454e-08
3.4189e-02 5.3212e-02 7.2704e-08
3.4488e-02 5.0204e-02 7.1025e-08
3.4787e-02 4.7410e-02 6.9428e-08
3.5086e-02 4.4821e-02 6.7922e-08
3.5385e-02 4.2427e-02 6.6514e-08
3.5684e-02 4.0216e-02 6.5206e-08
3.5983e-02 3.8173e-02 6.3995e-08
3.6282e-02 3.6284e-02 6.2876e-08
