# Q (A^-1),  R, RQ^4 (A^-4)
1.0000e-03 9.9958e-01 9.9958e-13
1.2990e-03 9.9958e-01 2.8461e-12
1.5980e-03 9.9958e-01 6.5181e-12
1.8970e-03 9.9958e-01 1.2944e-11
2.1960e-03 9.9958e-01 2.3246e-11
2.4950e-03 9.9958e-01 3.8735e-11
2.7940e-03 9.9958e-01 6.0915e-11
3.0930e-03 9.9958e-01 9.1482e-11
3.3920e-03 9.9958e-01 1.3232e-10
3.6910e-03 9.9958e-01 1.8552e-10
3.9900e-03 9.9958e-01 2.5334e-10
4.2890e-03 9.9958e-01 3.3825e-10
4.5880e-03 9.9958e-01 4.4290e-10
4.8870e-03 9.9958e-01 5.7014e-10
5.1860e-03 9.9958e-01 7.2301e-10
5.4850e-03 9.9958e-01 9.0474e-10
5.7840e-03 9.9958e-01 1.1187e-09
6.0830e-03 9.9958e-01 1.3686e-09
6.3820e-03 9.9958e-01 1.6582e-09
6.6810e-03 9.9958e-01 1.9915e-09
6.9800e-03 9.9958e-01 2.3727e-09
7.2790e-03 9.9958e-01 2.8061e-09
7.5780e-03 9.9958e-01 3.2964e-09
7.8770e-03 9.9958e-01 3.8482e-09
8.1760e-03 9.9958e-01 4.4666e-09
8.4750e-03 9.9958e-01 5.1567e-09
8.7740e-03 9.9958e-01 5.9239e-09
9.0730e-03 9.9958e-01 6.7736e-09
9.3720e-03 9.9958e-01 7.7116e-09
9.6710e-03 9.9958e-01 8.7438e-09
9.9700e-03 9.9958e-01 9.8763e-09
1.0269e-02 9.9958e-01 1.1115e-08
1.0568e-02 9.9958e-01 1.2468e-08
1.0867e-02 9.9958e-01 1.3940e-08
1.1166e-02 9.9958e-01 1.5538e-08
1.1465e-02 9.9958e-01 1.7271e-08
1.1764e-02 9.9958e-01 1.9144e-08
1.2063e-02 9.9958e-01 2.1166e-08
1.2362e-02 9.9958e-01 2.3344e-08
1.2661e-02 9.9958e-01 2.5685e-08
1.2960e-02 9.9958e-01 2.8199e-08
1.3259e-02 9.9958e-01 3.0893e-08
1.3558e-02 9.9958e-01 3.3775e-08
1.3857e-02 9.9958e-01 3.6855e-08
1.4156e-02 9.9958e-01 4.0140e-08
1.4455e-02 9.9958e-01 4.3640e-08
1.4754e-02 9.9958e-01 4.7365e-08
1.5053e-02 9.9958e-01 5.1323e-08
1.5352e-02 9.9958e-01 5.5523e-08
1.5651e-02 9.9958e-01 5.9977e-08
1.5950e-02 9.9958e-01 6.4693e-08
1.6249e-02 9.9958e-01 6.9682e-08
1.6548e-02 9.9958e-01 7.4955e-08
1.6847e-02 9.9958e-01 8.0520e-08
1.7146e-02 9.9958e-01 8.6391e-08
1.7445e-02 9.9958e-01 9.2576e-08
1.7744e-02 9.9958e-01 9.9088e-08
1.8043e-02 9.9958e-01 1.0594e-07
1.8342e-02 9.9958e-01 1.1314e-07
1.8641e-02 9.9958e-01 1.2070e-07
1.8940e-02 9.9958e-01 1.2863e-07
1.9239e-02 9.9958e-01 1.3695e-07
1.9538e-02 9.9956e-01 1.4566e-07
1.9837e-02 9.9923e-01 1.5473e-07
2.0136e-02 9.9800e-01 1.6407e-07
2.0435e-02 9.9456e-01 1.7343e-07
2.0734e-02 9.8655e-01 1.8233e-07
2.1033e-02 9.7065e-01 1.8996e-07
2.1332e-02 9.4259e-01 1.9519e-07
2.1631e-02 8.9727e-01 1.9644e-07
2.1930e-02 8.3221e-01 1.9248e-07
2.2229e-02 7.5377e-01 1.8404e-07
2.2528e-02 6.7102e-01 1.7283e-07
2.2827e-02 5.8101e-01 1.5775e-07
2.3126e-02 4.8796e-01 1.3957e-07
2.3425e-02 4.1031e-01 1.2355e-07
2.3724e-02 3.4608e-01 1.0963e-07
2.4023e-02 2.8707e-01 9.5609e-08
2.4322e-02 2.4266e-01 8.4918e-08
2.4621e-02 2.0840e-01 7.6580e-08
2.4920e-02 1.7936e-01 6.9170e-08
2.5219e-02 1.5766e-01 6.3772e-08
2.5518e-02 1.3965e-01 5.9213e-08
2.5817e-02 1.2491e-01 5.5492e-08
2.6116e-02 1.1273e-01 5.2443e-08
2.6415e-02 1.0230e-01 4.9807e-08
2.6714e-02 9.3430e-02 4.7582e-08
2.7013e-02 8.5703e-02 4.5634e-08
2.7312e-02 7.8902e-02 4.3904e-08
2.7611e-02 7.2879e-02 4.2357e-08
2.7910e-02 6.7512e-02 4.0965e-08
2.8209e-02 6.2702e-02 3.9704e-08
2.8508e-02 5.8373e-02 3.8555e-08
2.8807e-02 5.4459e-02 3.7503e-08
2.9106e-02 5.0908e-02 3.6536e-08
2.9405e-02 4.7676e-02 3.5644e-08
2.9704e-02 4.4725e-02 3.4819e-08
3.0003e-02 4.2023e-02 3.4052e-08
3.0302e-02 3.9543e-02 3.3339e-08
3.0601e-02 3.7261e-02 3.2674e-08
3.0900e-02 3.5157e-02 3.2051e-08
3.1199e-02 3.3212e-02 3.1467e-08
3.1498e-02 3.1412e-02 3.0919e-08
3.1797e-02 2.9742e-02 3.0403e-08
3.2096e-02 2.8191e-02 2.9916e-08
3.2395e-02 2.6747e-02 2.9457e-08
3.2694e-02 2.5401e-02 2.9022e-08
3.2993e-02 2.4146e-02 2.8610e-08
3.3292e-02 2.2972e-02 2.8220e-08
3.3591e-02 2.1873e-02 2.7849e-08
3.3890e-02 2.0844e-02 2.7496e-08
3.4189e-02 1.9879e-02 2.7160e-08
3.4488e-02 1.8972e-02 2.6840e-08
3.4787e-02 1.8119e-02 2.6535e-08
3.5086e-02 1.7317e-02 2.6243e-08
3.5385e-02 1.6561e-02 2.5964e-08
3.5684e-02 1.5848e-02 2.5696e-08
3.5983e-02 1.5175e-02 2.5441e-08
3.6282e-02 1.4540e-02 2.5195e-08
